2019-12-10 22:29:09:480,-0.6378793,0.2653738,2.964995,-0.9161573,0.4094104,2.993955,-1.180133,0.5507636,3.007772,-1.293415,0.6315985,3.010359,-1.108247,0.4582136,2.898909,-0.8012654,0.4022678,2.895894,-0.5769863,0.4505187,2.889144,-0.5102357,0.4498692,2.89817,-1.083992,0.5704905,3.22123,-0.7997918,0.5003836,3.099144,-0.5297295,0.4442923,2.952022,-0.4389136,0.450546,2.904438,-0.6480334,0.2551854,2.867347,-0.1888968,0.03334129,2.778801,-0.3477432,-0.3901956,2.599434,-0.3379793,-0.3677684,2.517922,-0.6045735,0.2935919,2.97769,-0.218863,0.64636,2.915724,0.1285757,0.4138431,2.807033,0.1831645,0.5180407,2.728221,-1.116002,0.5156177,3.006814,-0.4244059,0.4647427,2.89507,-0.5278812,0.5056463,2.941979,-0.3513598,0.4417727,2.888561,-0.4798962,0.6001637,2.8496
2019-12-10 22:29:09:516,-0.6358389,0.2639427,2.963592,-0.9147878,0.4083893,2.992872,-1.180122,0.5506353,3.007591,-1.294054,0.6317454,3.01032,-1.107882,0.4580104,2.898759,-0.8008856,0.4021959,2.895938,-0.576635,0.4505897,2.889095,-0.5096982,0.4498591,2.898173,-1.084018,0.5704493,3.220997,-0.7999064,0.5002823,3.098721,-0.5308545,0.4423791,2.950413,-0.4393748,0.4499376,2.903171,-0.6468846,0.2544966,2.867068,-0.1878108,0.03258729,2.778453,-0.3452671,-0.3923016,2.598432,-0.3345551,-0.3690076,2.517061,-0.6039268,0.2931817,2.976762,-0.21448,0.6415004,2.910694,0.1243705,0.4104005,2.801964,0.1851946,0.5102683,2.72002,-1.11574,0.5152942,3.006474,-0.4235277,0.4640411,2.895128,-0.5231137,0.5062907,2.944516,-0.351776,0.4380213,2.886789,-0.4812497,0.6010023,2.849087
2019-12-10 22:29:09:561,-0.6355678,0.2622526,2.96261,-0.9148014,0.4076508,2.992257,-1.180525,0.5505502,3.007356,-1.294251,0.6319193,3.010267,-1.107935,0.4579496,2.89889,-0.8010164,0.4017339,2.896019,-0.5766993,0.4498796,2.88853,-0.50973,0.4488747,2.898381,-1.084048,0.5706217,3.222857,-0.8000478,0.5004017,3.100333,-0.5307741,0.4432318,2.952139,-0.4398368,0.4514121,2.905969,-0.6468775,0.2532114,2.86736,-0.1874532,0.03213811,2.778016,-0.3355491,-0.3704327,2.607668,-0.2380371,-0.3765625,2.566406,-0.6041089,0.2918344,2.974713,-0.2165664,0.6426566,2.913484,0.1223366,0.4130383,2.805863,0.1839277,0.5125713,2.723619,-1.116007,0.5150806,3.006187,-0.4240213,0.4634086,2.892522,-0.5319312,0.5049912,2.9285,-0.3506257,0.4471093,2.886104,-0.4795907,0.5998898,2.85105
2019-12-10 22:29:09:603,-0.6340126,0.2609304,2.961555,-0.9140428,0.406927,2.991752,-1.180517,0.5504864,3.007349,-1.293811,0.6317248,3.010625,-1.107594,0.4577252,2.899355,-0.8006189,0.4016907,2.895987,-0.5762886,0.4497257,2.888847,-0.510014,0.4493932,2.898424,-1.083244,0.5705651,3.224887,-0.7993199,0.5002979,3.102215,-0.5300996,0.4435814,2.953733,-0.4434586,0.4518296,2.90572,-0.6458046,0.2522211,2.867526,-0.1862611,0.03148997,2.777848,-0.3239553,-0.3457896,2.618337,-0.1925592,-0.3740073,2.571076,-0.6029296,0.2909161,2.972827,-0.2170133,0.6437489,2.915096,0.1262135,0.4197904,2.812302,0.1878833,0.5201082,2.730821,-1.115892,0.5148843,3.006107,-0.4238702,0.4623089,2.895288,-0.5281519,0.5055997,2.941686,-0.3496351,0.4513876,2.892138,-0.4794535,0.6007115,2.849494
2019-12-10 22:29:09:643,-0.6334099,0.2604696,2.961274,-0.9137891,0.4066342,2.991568,-1.180593,0.5504339,3.007339,-1.294061,0.6314714,3.010536,-1.107534,0.4576206,2.899654,-0.8005614,0.4015559,2.896192,-0.5761357,0.4490744,2.889413,-0.5097603,0.4492808,2.899308,-1.083078,0.5706091,3.226083,-0.7991936,0.500313,3.103336,-0.5299217,0.4438483,2.954849,-0.4403486,0.4497381,2.905413,-0.6454667,0.2519731,2.86764,-0.1859675,0.03120899,2.777769,-0.331966,-0.3685925,2.608663,-0.3313581,-0.371161,2.516731,-0.6024637,0.2905546,2.972369,-0.2166294,0.6435374,2.915846,0.122481,0.4146676,2.80989,0.1844912,0.5138576,2.72735,-1.115905,0.5147928,3.006068,-0.4242519,0.4628977,2.893701,-0.5292016,0.5054883,2.937005,-0.3506103,0.4423057,2.891001,-0.4798242,0.6003895,2.850377
2019-12-10 22:29:09:678,-0.6331072,0.2603348,2.960993,-0.9135724,0.4065189,2.9914,-1.180598,0.5504272,3.007401,-1.293672,0.6311129,3.010548,-1.107123,0.4575921,2.900483,-0.8001326,0.4014606,2.896243,-0.5756918,0.4489549,2.888971,-0.5090823,0.4496629,2.897969,-1.082407,0.5709739,3.228155,-0.7985749,0.5006222,3.105324,-0.5294837,0.4444831,2.956359,-0.4460171,0.4521168,2.903765,-0.645659,0.2523242,2.867202,-0.1862327,0.03129458,2.777903,-0.3361311,-0.3805532,2.603746,-0.3309955,-0.3712687,2.516833,-0.602179,0.290629,2.972797,-0.2150284,0.6419919,2.913245,0.124431,0.4121734,2.806847,0.185661,0.5117233,2.724313,-1.115867,0.5147634,3.006086,-0.4238848,0.4636279,2.894766,-0.5294157,0.5058073,2.939161,-0.3512299,0.4654144,2.893209,-0.4739149,0.6012126,2.850214
2019-12-10 22:29:09:716,-0.6326264,0.2603295,2.960659,-0.9134094,0.4065366,2.991136,-1.180809,0.5505681,3.007228,-1.293544,0.6312966,3.010555,-1.107664,0.4578594,2.900781,-0.8006859,0.4015834,2.896224,-0.5762899,0.449365,2.888441,-0.5100517,0.4493167,2.898867,-1.082466,0.5708909,3.227907,-0.7986407,0.500528,3.105064,-0.529364,0.4445609,2.956383,-0.4420289,0.4507963,2.905427,-0.6452433,0.2522887,2.867242,-0.1859241,0.031129,2.777616,-0.3556401,-0.3896765,2.609276,-0.3547989,-0.3727336,2.534375,-0.6017764,0.2907472,2.972092,-0.2126929,0.6400175,2.913893,0.1279461,0.4092402,2.807557,0.1879209,0.5094799,2.725275,-1.115939,0.5148292,3.005914,-0.4240925,0.4614779,2.891127,-0.5254967,0.5047764,2.94346,-0.3523757,0.4496405,2.891268,-0.4792227,0.6004651,2.849738
2019-12-10 22:29:09:756,-0.642618,0.2674375,2.96683,-0.9151802,0.4077386,2.992276,-1.180795,0.550532,3.007226,-1.293398,0.6312463,3.010682,-1.107768,0.4577754,2.901165,-0.8007486,0.4016138,2.896164,-0.5763525,0.449364,2.888689,-0.5102578,0.4492538,2.897896,-1.082545,0.5707797,3.227372,-0.7987277,0.5004045,3.104513,-0.5293161,0.4445823,2.956031,-0.4420288,0.4505599,2.90478,-0.6826026,0.2758518,2.819633,-0.2226031,0.05008543,2.782824,-0.3958191,-0.3756691,2.614303,-0.3225071,-0.3808905,2.559796,-0.603912,0.2948512,3.04479,-0.2343777,0.6125948,2.820141,0.1149293,0.3783225,2.712779,0.1672842,0.4839352,2.631963,-1.115981,0.5148307,3.005945,-0.4220394,0.4604656,2.888722,-0.5243039,0.5042359,2.942125,-0.3518389,0.4487019,2.890607,-0.4781134,0.6017377,2.847948
2019-12-10 22:29:09:802,-0.6380923,0.2644033,2.962916,-0.9148991,0.4076692,2.991683,-1.181174,0.550932,3.007004,-1.292953,0.6316636,3.010566,-1.108441,0.4583265,2.901419,-0.8014852,0.4017763,2.896152,-0.5770091,0.4491458,2.888658,-0.5098258,0.449796,2.897254,-1.083125,0.570572,3.225121,-0.7993128,0.500178,3.102246,-0.5294617,0.4444718,2.954559,-0.440606,0.4512758,2.902734,-0.6430956,0.2508417,2.86705,-0.1836166,0.03014302,2.77706,-0.359292,-0.3992323,2.607837,-0.3537777,-0.3742305,2.535861,-0.5998362,0.2901588,2.9641,-0.2129634,0.6423756,2.925025,0.1424473,0.4038109,2.817085,0.1872926,0.5119172,2.735207,-1.116161,0.515053,3.0057,-0.4234678,0.4642243,2.891947,-0.5245581,0.5048026,2.940785,-0.3506796,0.4461169,2.891414,-0.477186,0.601374,2.848422
2019-12-10 22:29:09:844,-0.6519998,0.2735139,2.9736,-0.9182622,0.4096582,2.995393,-1.180908,0.5504907,3.007847,-1.293023,0.6316068,3.010771,-1.10831,0.4577572,2.903301,-0.8012311,0.4015524,2.896441,-0.5767066,0.4486326,2.889301,-0.5102599,0.4460668,2.89765,-1.082535,0.570484,3.225551,-0.7987272,0.5000821,3.102679,-0.5289391,0.4444677,2.954836,-0.4408113,0.4507561,2.905209,-0.6894379,0.2785051,2.826325,-0.2289439,0.05332887,2.783219,-0.4053508,-0.3764313,2.615909,-0.3139046,-0.3774668,2.563166,-0.613933,0.3019688,3.053154,-0.2319762,0.595107,2.814775,0.1232415,0.3558632,2.704719,0.1685003,0.4655569,2.6247,-1.11634,0.514924,3.006781,-0.4244826,0.4625627,2.895273,-0.5291918,0.5054963,2.944508,-0.3519045,0.443384,2.888102,-0.4805954,0.6001986,2.850888
2019-12-10 22:29:09:885,-0.6522391,0.2738193,2.973499,-0.9197378,0.4109263,2.995979,-1.181236,0.5507349,3.008069,-1.292715,0.6318331,3.011002,-1.109008,0.4581927,2.904153,-0.8019205,0.4018518,2.896301,-0.5774498,0.4493843,2.887424,-0.5098329,0.4492424,2.899343,-1.083612,0.5705635,3.224461,-0.7997999,0.5001471,3.101594,-0.5297065,0.4446661,2.954282,-0.4382575,0.4493161,2.906526,-0.6879773,0.278233,2.825429,-0.2276964,0.05270934,2.783465,-0.3615795,-0.3842109,2.595742,-0.3334464,-0.3515393,2.507559,-0.610598,0.2996865,3.048634,-0.2307968,0.6004111,2.817098,0.1220114,0.3616306,2.7071,0.1700087,0.4703926,2.628579,-1.11704,0.5154546,3.007179,-0.4241565,0.4632584,2.894777,-0.5266278,0.5048286,2.942138,-0.3511014,0.4435845,2.890101,-0.4792881,0.6005705,2.850638
2019-12-10 22:29:09:925,-0.6526003,0.274232,2.973947,-0.9202536,0.411532,2.99684,-1.181137,0.5508407,3.008577,-1.293172,0.6316352,3.010859,-1.108977,0.4583632,2.905081,-0.8018928,0.4018685,2.896245,-0.577372,0.449133,2.887603,-0.5104003,0.4463362,2.897166,-1.08414,0.570536,3.224041,-0.8003264,0.5001146,3.101176,-0.5309307,0.4431556,2.953129,-0.4396478,0.449685,2.905217,-0.687553,0.2781945,2.825698,-0.2272991,0.05263925,2.783969,-0.3484991,-0.3554386,2.607322,-0.2180484,-0.3707241,2.576659,-0.6105097,0.2996486,3.048429,-0.2470459,0.6288146,2.831335,0.1549182,0.4831444,2.655393,0.16734,0.6037512,2.589526,-1.117105,0.5156885,3.007811,-0.4238622,0.4637019,2.892776,-0.5260491,0.5046945,2.93785,-0.3515045,0.4421822,2.888747,-0.4791614,0.6005642,2.849766
2019-12-10 22:29:09:965,-0.6569639,0.2771606,2.976311,-0.922496,0.4130399,2.99771,-1.181262,0.5509225,3.008493,-1.294665,0.6318802,3.011136,-1.109155,0.4584616,2.905077,-0.8020886,0.4019026,2.896424,-0.577585,0.4492448,2.887898,-0.5111125,0.4488499,2.898947,-1.084554,0.5705652,3.223713,-0.8007388,0.5001394,3.100848,-0.531796,0.4421614,2.952363,-0.4398683,0.4485446,2.905722,-0.6894504,0.2796428,2.823993,-0.2293535,0.05372989,2.783896,-0.34344,-0.3380257,2.613494,-0.2141416,-0.3646243,2.579555,-0.6129733,0.3010409,3.053085,-0.2522102,0.6311637,2.832488,0.1573301,0.4910184,2.648352,0.1617343,0.6062411,2.589394,-1.117563,0.5159879,3.007823,-0.4238885,0.4617705,2.89304,-0.5259113,0.5046279,2.9417,-0.3524193,0.4406752,2.887918,-0.4800158,0.601238,2.849964
2019-12-10 22:29:10:010,-0.6572921,0.2775292,2.976405,-0.922734,0.4132185,2.997709,-1.181191,0.5507954,3.008242,-1.294435,0.6315764,3.01136,-1.109139,0.4583839,2.904977,-0.8020518,0.4019409,2.896425,-0.5775843,0.4495026,2.887381,-0.5100549,0.4492926,2.896397,-1.084848,0.5704833,3.223178,-0.8010322,0.5000534,3.100312,-0.5322874,0.4416129,2.951644,-0.4407032,0.4504589,2.901778,-0.6894354,0.2797863,2.82373,-0.2294416,0.05367553,2.783643,-0.3405053,-0.3324158,2.615027,-0.2142804,-0.3649037,2.578463,-0.6129916,0.3010865,3.053083,-0.2541454,0.6342828,2.834189,0.107409,0.398245,2.709871,0.1440572,0.504432,2.635679,-1.117594,0.5159749,3.007732,-0.4232379,0.4628036,2.892409,-0.5303113,0.5060627,2.930722,-0.3508256,0.4430285,2.886942,-0.4788116,0.6007571,2.84931
2019-12-10 22:29:10:043,-0.6494782,0.2710071,2.969479,-0.9215191,0.412141,2.996387,-1.181193,0.5507944,3.008218,-1.293909,0.6320065,3.01176,-1.109148,0.4583845,2.904978,-0.8020567,0.4019612,2.896426,-0.5776207,0.4496903,2.887228,-0.5096924,0.4494146,2.897938,-1.084921,0.5704747,3.223052,-0.8011057,0.500043,3.100184,-0.5323833,0.4412531,2.951627,-0.4395747,0.4471816,2.902874,-0.6629685,0.2612202,2.848805,-0.2018891,0.03939295,2.781826,-0.3193457,-0.3729045,2.601658,-0.3068822,-0.3639617,2.504659,-0.6052774,0.2920566,2.991821,-0.2496088,0.6742502,2.916974,0.1548064,0.5318703,2.737301,0.1639205,0.6487336,2.672872,-1.117555,0.5159255,3.007626,-0.4242897,0.4624699,2.892323,-0.5274277,0.5053321,2.939781,-0.3514932,0.438971,2.885748,-0.4809918,0.5969653,2.850198
2019-12-10 22:29:10:080,-0.6376925,0.2639449,2.962229,-0.9177729,0.4099752,2.99364,-1.181148,0.5509266,3.008138,-1.293978,0.631408,3.011335,-1.109141,0.4585094,2.904982,-0.8020812,0.4019603,2.896644,-0.5775993,0.4495142,2.886553,-0.5100518,0.4487278,2.89828,-1.083664,0.5703436,3.223559,-0.799859,0.4999049,3.100684,-0.5305718,0.442098,2.952796,-0.4417387,0.4505236,2.905879,-0.6524477,0.255629,2.856306,-0.1918541,0.03434134,2.780362,-0.3635071,-0.3676231,2.629484,-0.2777775,-0.367287,2.560238,-0.6007657,0.2906788,2.980769,-0.2527133,0.6814113,2.934254,0.1117513,0.4521126,2.817106,0.1502542,0.5577585,2.74124,-1.117285,0.5159128,3.00731,-0.4241241,0.4631085,2.892844,-0.5164801,0.5029256,2.944455,-0.3500504,0.4455469,2.89045,-0.4804457,0.6003445,2.850362
2019-12-10 22:29:10:115,-0.6387083,0.2650684,2.962894,-0.9177861,0.4100062,2.99365,-1.181183,0.5509366,3.008167,-1.29368,0.6314061,3.011626,-1.109227,0.4585313,2.905087,-0.8021606,0.4020011,2.896638,-0.5776699,0.4494741,2.887223,-0.5100622,0.4490311,2.897452,-1.083121,0.5704216,3.22467,-0.7992485,0.4993747,3.102399,-0.5299452,0.442403,2.954189,-0.437759,0.449802,2.905322,-0.654278,0.2576462,2.85666,-0.194146,0.0354135,2.780531,-0.3658819,-0.3687161,2.627305,-0.2853216,-0.3811768,2.566087,-0.6034722,0.2933426,2.984909,-0.2485095,0.6774362,2.927872,0.1072175,0.4489362,2.816431,0.154263,0.5537307,2.734729,-1.117296,0.5159169,3.007317,-0.4239529,0.4625771,2.892006,-0.5245445,0.504517,2.940316,-0.3516,0.4396331,2.889513,-0.4803192,0.601513,2.847731
2019-12-10 22:29:10:154,-0.6357182,0.2630036,2.962352,-0.9156623,0.408536,2.993168,-1.180972,0.5507777,3.008237,-1.29363,0.6314139,3.011659,-1.109051,0.4583776,2.905228,-0.8019564,0.4019874,2.896753,-0.5774437,0.4492817,2.88819,-0.5103409,0.4486069,2.899626,-1.083248,0.5703553,3.224795,-0.7994125,0.499022,3.102625,-0.5302674,0.4417036,2.954259,-0.4406554,0.4501786,2.907503,-0.6505775,0.2553437,2.858757,-0.1905123,0.0334959,2.780098,-0.3631862,-0.3733163,2.625639,-0.2895825,-0.3821857,2.563723,-0.6015393,0.2918893,2.983072,-0.2517197,0.6809256,2.932415,0.1016972,0.4518874,2.821954,0.1508403,0.5567492,2.738884,-1.116732,0.5155046,3.007299,-0.4238117,0.4609554,2.893,-0.5246181,0.5040002,2.9419,-0.3511136,0.4452964,2.891236,-0.4802298,0.6000827,2.849795
2019-12-10 22:29:10:191,-0.6431614,0.2668515,2.96612,-0.9164567,0.4088674,2.993373,-1.180849,0.5506628,3.008008,-1.293456,0.6316016,3.011727,-1.108982,0.4582947,2.905106,-0.8018687,0.4019938,2.896603,-0.5773002,0.4490781,2.887107,-0.5106217,0.4468336,2.895724,-1.083247,0.5703131,3.224481,-0.799507,0.4987137,3.102244,-0.5300531,0.4420306,2.954202,-0.444599,0.4516407,2.903677,-0.6841621,0.27405,2.817754,-0.2230884,0.05040061,2.783622,-0.3973193,-0.3557588,2.629292,-0.2921586,-0.3726125,2.562491,-0.6050171,0.2927015,3.043989,-0.2689951,0.6590936,2.845317,0.07978129,0.4309533,2.731841,0.1342375,0.5359493,2.652011,-1.116723,0.5154616,3.007188,-0.4243021,0.4630169,2.895777,-0.5315231,0.5050004,2.92416,-0.3516374,0.4572758,2.89195,-0.4773998,0.6015564,2.84845
2019-12-10 22:29:10:230,-0.642478,0.2665585,2.965894,-0.916319,0.4088372,2.993417,-1.180741,0.5507041,3.00822,-1.294128,0.6316559,3.011025,-1.108886,0.4583464,2.905419,-0.8017749,0.4019964,2.89661,-0.5772278,0.4492102,2.886702,-0.5108795,0.4461675,2.896553,-1.083523,0.5703605,3.22414,-0.7998011,0.4985949,3.101969,-0.5303581,0.4417678,2.953966,-0.4410257,0.4502159,2.903608,-0.6567179,0.2594169,2.853228,-0.19656,0.03660631,2.781123,-0.3451222,-0.3870775,2.608762,-0.3351432,-0.3699857,2.523858,-0.6021612,0.2928033,2.993068,-0.253694,0.6814313,2.916865,0.09861358,0.4506382,2.805484,0.1490948,0.5576652,2.723345,-1.116596,0.5154615,3.007312,-0.4230374,0.4631084,2.891034,-0.5289833,0.5047734,2.934697,-0.3519189,0.445653,2.891386,-0.4793966,0.6006015,2.849453
2019-12-10 22:29:10:267,-0.6416146,0.2652317,2.963756,-0.9164115,0.4083303,2.99257,-1.181096,0.5505098,3.007914,-1.294449,0.6316652,3.010391,-1.109267,0.4581596,2.905189,-0.802106,0.402068,2.896505,-0.5774106,0.4485137,2.887053,-0.5104696,0.4457654,2.897152,-1.083882,0.570357,3.223817,-0.800173,0.4984393,3.101712,-0.5304639,0.4420991,2.954016,-0.4413526,0.4499702,2.903428,-0.6564664,0.2586813,2.853461,-0.1962537,0.03607249,2.780715,-0.3467332,-0.3932705,2.6055,-0.3350827,-0.3699214,2.522674,-0.603161,0.2921546,2.987924,-0.2547719,0.6818687,2.92387,0.09567358,0.4485362,2.810597,0.1462027,0.5554828,2.728058,-1.116871,0.5151726,3.006859,-0.4233798,0.4610992,2.893439,-0.528295,0.5051541,2.935335,-0.3508649,0.4473058,2.888021,-0.4793827,0.6001936,2.849669
2019-12-10 22:29:10:304,-0.6515256,0.2730398,2.969984,-0.9187129,0.4099199,2.993876,-1.181064,0.5504386,3.007883,-1.294657,0.6318319,3.010477,-1.109251,0.4580987,2.905184,-0.802079,0.4020642,2.896506,-0.5773939,0.4486002,2.886397,-0.5112489,0.4456759,2.895585,-1.083866,0.5703562,3.223792,-0.8001813,0.4983413,3.101692,-0.5303342,0.4424144,2.95409,-0.4399104,0.4501943,2.904114,-0.6905235,0.2807381,2.817559,-0.2308757,0.05408955,2.783323,-0.3806687,-0.3758113,2.607618,-0.3038058,-0.368585,2.562448,-0.6129844,0.3019368,3.052979,-0.2627893,0.6432944,2.832322,0.08649221,0.4113358,2.717672,0.1386907,0.5182176,2.637084,-1.116912,0.5151728,3.006871,-0.4235782,0.4597576,2.891735,-0.5215702,0.5056901,2.943333,-0.3513456,0.4396005,2.888489,-0.4804295,0.6007852,2.848767
2019-12-10 22:29:10:343,-0.6426641,0.2677831,2.966402,-0.9177465,0.4094635,2.993472,-1.18107,0.5504566,3.007867,-1.294633,0.6318468,3.010454,-1.109262,0.4581149,2.905181,-0.8020751,0.4021402,2.896404,-0.5774224,0.4488472,2.886171,-0.5102568,0.4464138,2.896429,-1.084169,0.570128,3.221444,-0.8005539,0.4977921,3.099374,-0.5306069,0.4421872,2.951825,-0.4368996,0.4483249,2.902355,-0.6438074,0.251973,2.874039,-0.1855166,0.03042746,2.777281,-0.356496,-0.3909221,2.605045,-0.3011712,-0.3732018,2.55912,-0.6032767,0.2939736,2.969446,-0.2521813,0.6811978,2.953339,0.1041445,0.4449422,2.8384,0.1482507,0.5541896,2.757004,-1.116869,0.51517,3.006826,-0.423899,0.4619094,2.894946,-0.5284625,0.505841,2.933236,-0.351331,0.438685,2.887289,-0.4811122,0.6006194,2.849015
2019-12-10 22:29:10:378,-0.6509605,0.2740968,2.970972,-0.9194666,0.4108775,2.994692,-1.18072,0.5502071,3.007777,-1.293791,0.6310301,3.010968,-1.108981,0.4578894,2.905165,-0.801734,0.4022151,2.896326,-0.578274,0.4544945,2.887418,-0.5111871,0.4500111,2.898715,-1.084458,0.5701654,3.221114,-0.8008492,0.4976916,3.09912,-0.5314894,0.4409258,2.95092,-0.4396251,0.4470117,2.90335,-0.6592103,0.263186,2.857678,-0.200602,0.03797185,2.780524,-0.3461437,-0.3875651,2.589328,-0.330021,-0.3537921,2.496819,-0.6086544,0.2982584,2.993594,-0.2452177,0.6725366,2.914351,0.1082279,0.4367703,2.797446,0.1543981,0.5450662,2.716919,-1.116714,0.5150666,3.006792,-0.4248683,0.4676643,2.898765,-0.5302323,0.5052212,2.932487,-0.3517781,0.4362544,2.885484,-0.4816707,0.5971952,2.849595
2019-12-10 22:29:10:419,-0.6554598,0.2753319,2.973314,-0.9219851,0.4115525,2.996,-1.181005,0.550092,3.007881,-1.293066,0.6309938,3.010935,-1.109281,0.4581019,2.904737,-0.8020748,0.402272,2.896327,-0.5782726,0.4529823,2.887717,-0.511254,0.4501075,2.898229,-1.084656,0.570105,3.220953,-0.8010545,0.4975637,3.098984,-0.5315667,0.4412349,2.950845,-0.4392558,0.4474241,2.904011,-0.6949888,0.2797168,2.816996,-0.2340251,0.05545306,2.783254,-0.3791814,-0.3704239,2.590892,-0.3633093,-0.3367842,2.499828,-0.6173322,0.2984753,3.058798,-0.2691856,0.6377089,2.830709,0.119448,0.4733573,2.665847,0.1439916,0.5922864,2.596363,-1.117393,0.5150478,3.007094,-0.4242905,0.4665453,2.894444,-0.5327631,0.5038625,2.927107,-0.3515708,0.4357407,2.886495,-0.4802501,0.5974637,2.849522
2019-12-10 22:29:10:457,-0.655774,0.2755204,2.973494,-0.9222035,0.4117073,2.996053,-1.180965,0.5500432,3.007725,-1.293138,0.6310827,3.0108,-1.109057,0.4584655,2.903538,-0.8019588,0.4022707,2.896309,-0.5780803,0.4525741,2.888307,-0.5116683,0.4500224,2.898084,-1.084737,0.5700904,3.220845,-0.8011425,0.497501,3.098891,-0.5312205,0.4417347,2.951357,-0.4398064,0.4474923,2.902983,-0.6941599,0.2797616,2.816602,-0.2334224,0.05510271,2.783112,-0.3782893,-0.3712337,2.589636,-0.3629887,-0.3375291,2.500134,-0.6165482,0.2982973,3.058391,-0.2695859,0.6390712,2.830856,0.1229902,0.4779748,2.660781,0.1436216,0.5939977,2.596383,-1.117417,0.5150555,3.007039,-0.4236529,0.465789,2.892096,-0.5282236,0.5050098,2.937084,-0.3519393,0.4384608,2.891715,-0.4808989,0.5978619,2.848711
2019-12-10 22:29:10:493,-0.6566088,0.2764145,2.97383,-0.9225581,0.4121692,2.996037,-1.18081,0.5500618,3.007296,-1.292812,0.6313994,3.010695,-1.108667,0.458989,2.902045,-0.8017226,0.4022634,2.896181,-0.5778266,0.4524642,2.88837,-0.5105112,0.4502091,2.897758,-1.084757,0.5700995,3.220765,-0.8011694,0.4974737,3.098818,-0.5309626,0.4421363,2.95166,-0.4397137,0.4492352,2.903309,-0.6936422,0.280162,2.816395,-0.2331428,0.05504847,2.782685,-0.3750471,-0.3633474,2.591978,-0.2973633,-0.3550781,2.546875,-0.6163834,0.2985876,3.058134,-0.2689734,0.6390803,2.830908,0.128232,0.491339,2.651675,0.1446933,0.6065439,2.590556,-1.117424,0.5151649,3.006813,-0.4243531,0.4664584,2.89485,-0.5281681,0.504843,2.93619,-0.3507548,0.4359838,2.888961,-0.4802356,0.600007,2.849155
2019-12-10 22:29:10:531,-0.6562512,0.2762147,2.973953,-0.9225205,0.4121426,2.996057,-1.180709,0.549904,3.007152,-1.292706,0.6316347,3.011056,-1.108484,0.4589784,2.901549,-0.8015518,0.4022902,2.896211,-0.5775931,0.4522473,2.887806,-0.510761,0.4504527,2.89678,-1.085513,0.5704113,3.22132,-0.8019487,0.4976783,3.099384,-0.5318959,0.4424223,2.951888,-0.4412377,0.4503419,2.903348,-0.6907822,0.2793903,2.816645,-0.2306719,0.05362642,2.782591,-0.3700566,-0.3576978,2.594546,-0.2877499,-0.3613138,2.555189,-0.6137553,0.2973854,3.056589,-0.2699987,0.6432626,2.832303,0.09372826,0.411346,2.708043,0.1321762,0.5191188,2.637743,-1.11738,0.5150923,3.006753,-0.4235787,0.4659257,2.893629,-0.5289314,0.5060723,2.935673,-0.3506788,0.4443752,2.8866,-0.4793077,0.600736,2.848392
2019-12-10 22:29:10:570,-0.6557736,0.2758045,2.97369,-0.9224241,0.4120778,2.996096,-1.180543,0.5497909,3.007288,-1.292686,0.631562,3.010994,-1.108345,0.4590005,2.901528,-0.8014101,0.4023371,2.896223,-0.5774367,0.4521793,2.888299,-0.5107366,0.4499411,2.899066,-1.085525,0.5704098,3.221312,-0.8019638,0.4976599,3.099379,-0.5316702,0.4426612,2.952246,-0.4395707,0.4497373,2.905035,-0.6885208,0.2783713,2.817842,-0.2285171,0.05245245,2.782751,-0.2756069,-0.3830966,2.590667,-0.2352572,-0.3539633,2.496228,-0.6107321,0.295668,3.050704,-0.2696115,0.6501938,2.837583,0.09143128,0.4172543,2.716793,0.1326634,0.5259261,2.643323,-1.117273,0.5150204,3.006851,-0.4243468,0.4664667,2.894819,-0.5224435,0.504428,2.940429,-0.3518507,0.4371688,2.888747,-0.4817991,0.601561,2.848087
2019-12-10 22:29:10:612,-0.6568018,0.2765439,2.973935,-0.9230528,0.4124846,2.996165,-1.180639,0.5497887,3.007173,-1.292964,0.6315442,3.010694,-1.108592,0.4590646,2.901498,-0.8016427,0.402454,2.896131,-0.5775396,0.451674,2.888341,-0.5103777,0.4496673,2.896669,-1.085651,0.5704041,3.221573,-0.8024265,0.4981718,3.098401,-0.5319158,0.4430934,2.951721,-0.4376159,0.4500209,2.904371,-0.6887344,0.2787674,2.818405,-0.2288572,0.05257261,2.782621,-0.272016,-0.3853972,2.588945,-0.2360698,-0.3535954,2.49569,-0.6117309,0.2966904,3.050062,-0.2678057,0.6491668,2.838256,0.08883688,0.4154788,2.719747,0.1335798,0.5239659,2.642653,-1.117474,0.5150921,3.006759,-0.4237805,0.465602,2.892935,-0.5239186,0.5047895,2.94099,-0.3511939,0.4420429,2.890021,-0.4803597,0.6003947,2.849189
