2019-12-23 17:48:37:567, no_human
2019-12-23 17:50:14:236,-0.4895386,1.822543,0.3319146,-0.526853,1.436735,0.2845071,-0.5603963,1.073664,0.2519531,-0.672632,0.979128,0.2137598,-0.4806394,1.251058,0.4303163,-0.5016305,1.560875,0.5684626,-0.6060886,1.83094,0.5835804,-0.633572,1.917976,0.5552095,-0.6480602,1.259308,0.1280759,-0.672577,1.517066,0.04586846,-0.4875621,1.606005,0.3094217,-0.5342045,1.674455,0.3197518,-0.446592,1.811979,0.4040378,-0.4350172,2.294175,0.3901516,-0.866293,2.414178,0.6526099,-0.8653603,2.364592,0.6918569,-0.5199593,1.826739,0.3381016,-0.6170315,2.196605,0.4764147,-0.4252951,2.422609,0.4401667,-0.5000136,2.48546,0.4683802,-0.5525458,1.161673,0.2579516,-0.6762856,1.982102,0.5599533,-0.5832645,1.948202,0.5762504,-0.4921775,1.711178,0.3983586,-0.5242802,1.794256,0.6597337,
2019-12-23 17:50:14:293,-0.5026569,1.823206,0.3354113,-0.5394573,1.438401,0.2909347,-0.5724796,1.076374,0.2616077,-0.6848118,0.9813386,0.2233366,-0.4881276,1.252391,0.4336472,-0.5124465,1.562004,0.5716699,-0.618148,1.840633,0.5833259,-0.6437353,1.929834,0.5566183,-0.6600793,1.262052,0.1377248,-0.6844406,1.519821,0.05548519,-0.4993596,1.608754,0.3190076,-0.409906,1.638791,0.4201575,-0.4578309,1.812655,0.4065619,-0.4357361,2.295108,0.3909854,-0.8780167,2.395731,0.6608853,-0.8702503,2.361557,0.6948391,-0.5343583,1.827333,0.3425617,-0.6213826,2.198507,0.4783887,-0.4208107,2.424654,0.4415051,-0.4984498,2.48461,0.4702839,-0.5647737,1.164108,0.2667678,-0.6875792,1.988703,0.5613247,-0.589347,1.955986,0.5766756,-0.4230548,1.68801,0.4653268,-0.3758233,1.777186,0.7066153,
2019-12-23 17:50:14:333,-0.5126165,1.823527,0.3383657,-0.5504429,1.439141,0.295749,-0.5839967,1.077472,0.2681021,-0.6961194,0.9817377,0.2308579,-0.4999946,1.255039,0.4386513,-0.5265779,1.564947,0.5754991,-0.6098065,1.791775,0.6086161,-0.6272183,1.854437,0.5735157,-0.671534,1.263171,0.144213,-0.6957541,1.52095,0.06193966,-0.5106169,1.609881,0.3254331,-0.4231617,1.636776,0.4226081,-0.4674354,1.812701,0.409887,-0.4380875,2.29535,0.3916745,-0.8928032,2.38225,0.6643158,-0.8797759,2.357268,0.6945187,-0.5440565,1.827904,0.3450029,-0.6239978,2.201095,0.4786386,-0.418834,2.421824,0.4431292,-0.4972891,2.48089,0.4721783,-0.5762061,1.165122,0.2728742,-0.6520317,1.901701,0.587987,-0.619382,1.863471,0.6212001,-0.4359512,1.6893,0.4664516,-0.3884603,1.776232,0.7079166,
2019-12-23 17:50:14:367,-0.5351191,1.823259,0.3455614,-0.5751507,1.440319,0.3084758,-0.6105335,1.080118,0.2865369,-0.7232097,0.9841493,0.2518528,-0.5280936,1.257789,0.4509735,-0.554829,1.568493,0.5858936,-0.6376494,1.823472,0.6018338,-0.6574337,1.90155,0.5712821,-0.6979263,1.265882,0.1626227,-0.7218109,1.523699,0.08025974,-0.5365379,1.612629,0.3436826,-0.4524216,1.63864,0.4343916,-0.488373,1.812937,0.4163107,-0.4489191,2.298555,0.394903,-0.8238732,2.364451,0.6126472,-0.7275959,2.423409,0.6298651,-0.5668923,1.827121,0.3527252,-0.6258972,2.205908,0.4788908,-0.4240047,2.423647,0.4459491,-0.5024139,2.482432,0.4751002,-0.6023376,1.167389,0.2898807,-0.6730161,1.979872,0.5735407,-0.6078998,1.928998,0.582741,-0.4663026,1.687942,0.478079,-0.4176823,1.786474,0.7309998,
2019-12-23 17:50:14:402,-0.5451922,1.82209,0.3508325,-0.5882528,1.440151,0.3168625,-0.6266108,1.081164,0.2980782,-0.7400643,0.9853239,0.263886,-0.5422367,1.256103,0.4579142,-0.5693256,1.567082,0.592123,-0.6424605,1.81698,0.6090264,-0.662689,1.888477,0.5760047,-0.7139151,1.26697,0.1741435,-0.7375948,1.524816,0.09171885,-0.5522398,1.613747,0.3550975,-0.4687788,1.638419,0.4412757,-0.4964982,1.811159,0.4213133,-0.4612969,2.28586,0.4015241,-0.7794165,2.359416,0.5819392,-0.7316459,2.418362,0.6303006,-0.5785854,1.826711,0.3581758,-0.6257194,2.2084,0.4785311,-0.4276156,2.423583,0.4476369,-0.5055155,2.482638,0.4768348,-0.6176841,1.16811,0.3006392,-0.6718868,1.971011,0.5774468,-0.7168883,1.867525,0.5842858,-0.4847391,1.688936,0.4874,-0.4351085,1.793408,0.7467599,
2019-12-23 17:50:14:440,-0.5623335,1.81893,0.3614339,-0.6052264,1.438205,0.3281466,-0.6427107,1.080263,0.3091934,-0.7563701,0.9837806,0.2755393,-0.5566992,1.255318,0.4649345,-0.5828665,1.567062,0.5974943,-0.6523078,1.809237,0.6167191,-0.6703609,1.87408,0.5830722,-0.7299268,1.266113,0.185228,-0.7534047,1.524003,0.1027295,-0.5679699,1.612944,0.3660617,-0.48513,1.63809,0.4503677,-0.5115916,1.806764,0.4311529,-0.4731988,2.279223,0.4081202,-0.883523,2.362802,0.6397138,-0.9120398,2.348616,0.6964533,-0.5967099,1.824965,0.3693486,-0.625599,2.210766,0.4783387,-0.4293733,2.422308,0.4483939,-0.5063059,2.482121,0.477573,-0.634063,1.166964,0.3118677,-0.6785514,1.952985,0.5819517,-0.7222092,1.854226,0.5912905,-0.5073179,1.68843,0.5040956,-0.4515728,1.793527,0.756875,
2019-12-23 17:50:14:488,-0.5722019,1.817757,0.3653887,-0.6174858,1.436867,0.3351313,-0.6577202,1.078665,0.3199144,-0.7731145,0.9838068,0.2878591,-0.5720033,1.253592,0.4734161,-0.5951635,1.565838,0.6054271,-0.6657346,1.804791,0.6249617,-0.6837592,1.865806,0.5893736,-0.7448543,1.264557,0.1959144,-0.7681437,1.522498,0.1133395,-0.5826347,1.611451,0.3766269,-0.5014449,1.634141,0.4576387,-0.5203506,1.80529,0.4337302,-0.4833213,2.274582,0.4112152,-0.9207124,2.369887,0.658148,-0.9180803,2.349957,0.697089,-0.6071604,1.824128,0.3747198,-0.626285,2.211551,0.4776095,-0.4372591,2.41332,0.4502148,-0.5129586,2.474074,0.4794282,-0.6483669,1.16543,0.3215935,-0.7097749,1.916309,0.5997985,-0.7310061,1.853899,0.6089802,-0.5242422,1.683184,0.5128053,-0.4677374,1.794796,0.7675937,
2019-12-23 17:50:14:525,-0.5872068,1.816359,0.3725926,-0.6321031,1.435021,0.3453264,-0.6713651,1.076411,0.3326628,-0.7883654,0.9828451,0.3011331,-0.5854546,1.251861,0.4824055,-0.6069409,1.564754,0.6131977,-0.6789729,1.806824,0.6334421,-0.6987307,1.867209,0.5974161,-0.7584258,1.262359,0.2086173,-0.781536,1.52037,0.1259583,-0.595954,1.609339,0.3892007,-0.5170896,1.630048,0.466971,-0.5342677,1.803565,0.4406478,-0.4941932,2.268817,0.4154006,-0.9521671,2.378434,0.673081,-0.9256397,2.350527,0.6994742,-0.6222299,1.823069,0.3818764,-0.6305256,2.211921,0.4779233,-0.4391435,2.413979,0.4507049,-0.501515,2.479809,0.4754993,-0.6623216,1.163262,0.3337659,-0.721229,1.911963,0.6114531,-0.7475156,1.843376,0.602762,-0.537406,1.682011,0.5198383,-0.4828658,1.793395,0.7777646,
2019-12-23 17:50:14:560,-0.6030214,1.813859,0.3790502,-0.6494886,1.432687,0.3553377,-0.6902282,1.07434,0.3463647,-0.8081635,0.9808564,0.3149659,-0.6026207,1.252388,0.4952479,-0.6219196,1.566364,0.6241807,-0.6944959,1.808191,0.6384231,-0.7142328,1.868853,0.6033072,-0.7771841,1.260341,0.222271,-0.8000556,1.518415,0.1395085,-0.6143001,1.607439,0.4028056,-0.5373363,1.627217,0.4792375,-0.5488366,1.801634,0.4455062,-0.5038334,2.290457,0.4076107,-0.9721804,2.379509,0.6780674,-0.9370601,2.347441,0.7001769,-0.6385314,1.820028,0.3898696,-0.6381762,2.210066,0.4783421,-0.4415028,2.417521,0.4496409,-0.4982895,2.485191,0.4718742,-0.6808318,1.161108,0.3465357,-0.718831,1.951154,0.6008809,-0.7662642,1.848562,0.6082084,-0.5583831,1.675862,0.5317951,-0.501901,1.792232,0.7879999,
2019-12-23 17:50:14:598,-0.6194794,1.812551,0.3863321,-0.6649352,1.43169,0.3650432,-0.7043884,1.073671,0.3580613,-0.8227313,0.9800967,0.3282654,-0.6160764,1.250699,0.5036426,-0.6354164,1.56465,0.6326981,-0.7133512,1.815794,0.6441142,-0.7312344,1.877352,0.6102896,-0.791264,1.259717,0.2339304,-0.8139498,1.517837,0.1510883,-0.6281226,1.606869,0.4143413,-0.5545462,1.62345,0.4886011,-0.5651227,1.800556,0.4526483,-0.5086938,2.293186,0.40717,-0.9789718,2.381805,0.679503,-0.9411627,2.348241,0.7010642,-0.6541196,1.81857,0.396938,-0.6480616,2.209192,0.4801225,-0.4441146,2.424364,0.4487187,-0.4977757,2.493144,0.4694307,-0.6953465,1.160349,0.3577811,-0.7421065,1.953106,0.6073275,-0.7799832,1.862576,0.6240402,-0.5726939,1.674101,0.5377175,-0.5175663,1.788257,0.7952901,
2019-12-23 17:50:14:632,-0.6596288,1.807197,0.4066892,-0.7022108,1.426948,0.3891131,-0.7384754,1.069681,0.3852885,-0.859179,0.9770342,0.3551567,-0.6482273,1.248066,0.5269764,-0.6637931,1.564128,0.6517019,-0.739437,1.793612,0.6841238,-0.7594142,1.851695,0.6355544,-0.8251586,1.25583,0.2610531,-0.847403,1.514076,0.1779992,-0.6613286,1.603176,0.4412536,-0.5918872,1.61579,0.5128611,-0.60373,1.79759,0.4692466,-0.5391843,2.295787,0.4079611,-1.002974,2.376752,0.6791788,-0.9687493,2.344599,0.7030875,-0.6936028,1.811017,0.4205294,-0.6835104,2.202682,0.491559,-0.477675,2.449213,0.4434127,-0.5333313,2.514799,0.46188,-0.7302679,1.156149,0.3842787,-0.772678,1.895743,0.6593471,-0.7586727,1.866808,0.6873751,-0.6135914,1.652426,0.5650598,-0.5491234,1.768427,0.8088946,
2019-12-23 17:50:14:670,-0.6762379,1.807277,0.4157376,-0.716313,1.426417,0.3991153,-0.750348,1.068656,0.3962987,-0.8724024,0.9775169,0.3682341,-0.6573629,1.246941,0.5326295,-0.6823475,1.5611,0.6606012,-0.743273,1.795694,0.6860391,-0.7666813,1.852006,0.6368528,-0.8369629,1.254847,0.2720218,-0.8590474,1.51314,0.1888879,-0.672912,1.602251,0.4521025,-0.609121,1.612811,0.5218621,-0.619147,1.797298,0.4786816,-0.5526409,2.29572,0.4092215,-1.014994,2.368591,0.6764161,-0.9854943,2.338298,0.7052272,-0.7104731,1.811492,0.4288467,-0.693593,2.203286,0.4958269,-0.5077989,2.430661,0.4457315,-0.576213,2.449476,0.4695185,-0.7426802,1.155233,0.395036,-0.7879074,1.901497,0.6609209,-0.7763742,1.869414,0.6926431,-0.6399944,1.630399,0.585694,-0.5688665,1.760219,0.8319556,
2019-12-23 17:50:14:705,-0.6947814,1.805532,0.4274551,-0.7328789,1.424927,0.411349,-0.7646914,1.067497,0.4088355,-0.8876216,0.9766645,0.3811019,-0.6735718,1.248271,0.5457384,-0.6930161,1.564858,0.6684789,-0.7607985,1.797255,0.6954923,-0.7854475,1.853168,0.6451609,-0.851223,1.253734,0.2845103,-0.8731161,1.512079,0.2012801,-0.6869096,1.6012,0.4644472,-0.6281955,1.608662,0.534595,-0.6371838,1.795248,0.4895185,-0.5748956,2.295173,0.4174394,-1.029453,2.363039,0.6791335,-1.006071,2.335167,0.7122554,-0.7284109,1.810141,0.4410967,-0.7039286,2.20219,0.498205,-0.5310762,2.417009,0.4479516,-0.5922151,2.450181,0.4666477,-0.7576009,1.153981,0.4075251,-0.8034018,1.900337,0.669001,-0.7913628,1.867607,0.6995,-0.6612161,1.633312,0.6023207,-0.5828453,1.75022,0.8304284,
2019-12-23 17:50:14:739,-0.7103033,1.806141,0.4368851,-0.7467964,1.425233,0.4217502,-0.7769795,1.067588,0.4202716,-0.9006513,0.9772114,0.3937265,-0.6863344,1.247659,0.5561966,-0.7072164,1.564748,0.6773335,-0.7792535,1.795489,0.7076879,-0.8017485,1.85108,0.6572321,-0.8634374,1.253865,0.2959071,-0.8851613,1.512247,0.2125959,-0.6988922,1.601374,0.4757226,-0.6420246,1.608212,0.5424035,-0.6524287,1.795783,0.4987397,-0.5895107,2.294745,0.4252816,-0.9562232,2.472892,0.652556,-0.9468169,2.435026,0.692467,-0.7433023,1.810775,0.4504241,-0.7116756,2.20265,0.4991801,-0.4311869,2.566203,0.4117053,-0.4216436,2.6141,0.464129,-0.7703047,1.154112,0.4187033,-0.8156816,1.899731,0.6790752,-0.7720547,1.830857,0.6431003,-0.6752093,1.640125,0.6112514,-0.5963542,1.750549,0.8398261,
2019-12-23 17:50:14:772,-0.7257942,1.805929,0.4446347,-0.7609607,1.425259,0.4308925,-0.7897263,1.067875,0.4308105,-0.9141959,0.9777998,0.4038795,-0.6937707,1.245115,0.5578944,-0.7188001,1.560049,0.6839454,-0.8108829,1.81535,0.7027858,-0.8279833,1.876842,0.6568089,-0.876107,1.254185,0.3064095,-0.8976592,1.512595,0.2230179,-0.7113283,1.601725,0.4861042,-0.6570083,1.60476,0.5506648,-0.6659821,1.795608,0.5056961,-0.5721859,2.311763,0.4525791,-0.5233479,2.642576,0.4091335,-0.599645,2.64592,0.495227,-0.7599351,1.810526,0.4586996,-0.7236143,2.202549,0.5009429,-0.4164745,2.607491,0.3995584,-0.4395973,2.617768,0.465949,-0.7834203,1.154326,0.4288972,-0.8252968,1.918993,0.6473152,-0.8040744,1.841689,0.6470999,-0.6893327,1.638712,0.6196659,-0.6055744,1.744534,0.8331536,
2019-12-23 17:50:14:818,-0.739923,1.805766,0.4523067,-0.7746884,1.424765,0.4399005,-0.8028035,1.067105,0.4410993,-0.9279461,0.9773946,0.414915,-0.7038609,1.244645,0.5643957,-0.7302679,1.559319,0.6908217,-0.8140838,1.783952,0.736738,-0.8366007,1.83624,0.6952261,-0.8891065,1.253447,0.3166561,-0.9104868,1.511893,0.2331759,-0.7240949,1.60103,0.4962204,-0.6696366,1.601411,0.5581003,-0.6793458,1.795512,0.5134416,-0.5794215,2.310684,0.4571022,-0.5238018,2.619825,0.4095464,-0.6020269,2.645128,0.4989504,-0.7739478,1.810295,0.4659789,-0.7370816,2.202625,0.5051218,-0.4283957,2.624547,0.3946314,-0.4668805,2.62451,0.4667141,-0.7966883,1.153616,0.4388801,-0.8440627,1.878195,0.6968048,-0.869822,1.798199,0.7001819,-0.6978178,1.64128,0.6277669,-0.6185103,1.738454,0.84645,
2019-12-23 17:50:14:851,-0.7516934,1.806046,0.4600639,-0.786139,1.424828,0.4485335,-0.8137659,1.06702,0.4505371,-0.939126,0.9769336,0.4244118,-0.7152914,1.243705,0.5721672,-0.742208,1.558029,0.6994171,-0.8168918,1.786894,0.7391329,-0.8324991,1.805642,0.7155113,-0.9000022,1.253392,0.3260576,-0.9212338,1.511866,0.2425016,-0.734789,1.601008,0.5055103,-0.6803075,1.600562,0.5650815,-0.6907947,1.796383,0.5206463,-0.5926706,2.313004,0.4670727,-0.5412753,2.608635,0.4230683,-0.6161822,2.647197,0.5110375,-0.7853673,1.809948,0.4740654,-0.7462846,2.202367,0.5065588,-0.451293,2.636408,0.3940315,-0.5022279,2.635893,0.4719014,-0.8077918,1.153559,0.4481302,-0.8553534,1.883776,0.7037506,-0.8809792,1.77281,0.7058696,-0.7097955,1.639213,0.6328405,-0.6305199,1.73823,0.8568751,
2019-12-23 17:50:14:896,-0.7602479,1.805583,0.465777,-0.7978254,1.423702,0.4562055,-0.8288093,1.065179,0.4602874,-0.9541794,0.9743828,0.4353253,-0.7240719,1.242754,0.5771826,-0.7530789,1.555202,0.7087151,-0.8230143,1.786054,0.7451145,-0.8385996,1.802972,0.7179831,-0.9149581,1.251577,0.335759,-0.9360023,1.510087,0.2520989,-0.7494931,1.599239,0.5150612,-0.6938491,1.599779,0.5759519,-0.6982265,1.795974,0.5265996,-0.8147891,2.167071,0.5704139,-0.6598704,2.588551,0.6391659,-0.6936871,2.592747,0.7521158,-0.7945992,1.809447,0.4793462,-0.7576314,2.201731,0.5057823,-0.4989541,2.631489,0.3950755,-0.5528471,2.647617,0.4778445,-0.821987,1.151898,0.4573621,-0.8617178,1.876053,0.7110772,-0.8909418,1.759649,0.7180001,-0.7262225,1.611921,0.6590394,-0.6496111,1.735499,0.8868867,
2019-12-23 17:50:14:933,-0.774413,1.805974,0.4726227,-0.8148337,1.423158,0.4664988,-0.8482554,1.063824,0.4743018,-0.9756069,0.9747435,0.4492798,-0.7457623,1.242921,0.5899239,-0.7703293,1.555769,0.7215198,-0.8392986,1.786272,0.7631339,-0.8667085,1.836181,0.7132922,-0.9342883,1.250259,0.3497087,-0.955083,1.508812,0.2659109,-0.8711541,1.65876,0.5528526,-0.7909657,1.713992,0.6678073,-0.7113032,1.795841,0.5336704,-0.8201883,2.169507,0.5839331,-0.652517,2.587931,0.6307094,-0.6901123,2.602196,0.739046,-0.8090667,1.810318,0.4857123,-0.7816617,2.217495,0.4793431,-0.5435016,2.620807,0.4328554,-0.6028898,2.647171,0.5344344,-0.8408782,1.150723,0.4704383,-0.8741034,1.905232,0.7059829,-0.9011563,1.802618,0.7106574,-0.792552,1.743386,0.7316076,-0.7926239,1.862066,1.016833,
2019-12-23 17:50:14:981,-0.7821239,1.804894,0.4774094,-0.8227035,1.422771,0.4723824,-0.8557591,1.064234,0.4808037,-0.9843001,0.9766973,0.4567528,-0.7502999,1.242877,0.592005,-0.7805156,1.554098,0.7262314,-0.8438514,1.786494,0.7666072,-0.8638666,1.832738,0.7279785,-0.9417449,1.250686,0.3561861,-0.9032215,1.498564,0.516041,-0.841343,1.694909,0.6979454,-0.8269789,1.77491,0.7314526,-0.7175223,1.795037,0.5379199,-0.8203663,2.170599,0.5832373,-0.6536274,2.609659,0.6409758,-0.7003348,2.604093,0.7467558,-0.8178425,1.809003,0.4908289,-0.8004015,2.198856,0.4871446,-0.5711078,2.604342,0.4380377,-0.6177709,2.645255,0.5353792,-0.8485209,1.150928,0.4768327,-0.8695374,1.904117,0.7391503,-0.8821985,1.810976,0.7429445,-0.8490006,1.826292,0.7423173,-0.8196917,1.883502,1.030429,
2019-12-23 17:50:15:014,-0.7900693,1.80454,0.4810542,-0.8334314,1.42221,0.4773601,-0.869334,1.063462,0.486991,-0.997908,0.9754194,0.4633042,-0.7614189,1.243568,0.5951989,-0.7869102,1.555485,0.7288114,-0.8499522,1.787957,0.7689515,-0.8758356,1.839261,0.7213573,-0.9552397,1.249918,0.3623407,-0.9000052,1.480716,0.5425798,-0.8344673,1.675735,0.7200037,-0.8246835,1.711198,0.7663301,-0.7241597,1.794743,0.5405299,-0.8216081,2.171849,0.5821659,-0.6593496,2.616344,0.6487188,-0.7064433,2.604799,0.7529855,-0.8266401,1.80862,0.4954277,-0.8063743,2.198272,0.4899045,-0.6135737,2.613769,0.4321784,-0.6662206,2.655961,0.5265132,-0.8613881,1.150209,0.4827362,-0.8858942,1.912358,0.7104893,-0.9100438,1.800861,0.7186112,-0.8210841,1.735463,0.7954715,-0.8864681,1.829355,1.1125,
2019-12-23 17:50:15:050,-0.7965053,1.804289,0.4834717,-0.8416869,1.422017,0.4814425,-0.8791424,1.063369,0.4927933,-1.009442,0.9778363,0.470422,-0.7737058,1.244741,0.6028925,-0.7941382,1.558512,0.7329206,-0.8531157,1.79226,0.7717286,-0.88146,1.843307,0.7231206,-0.9649886,1.249833,0.3681164,-0.9164609,1.490757,0.5361593,-0.8461163,1.685088,0.7128542,-0.8305894,1.718967,0.7648793,-0.7310703,1.794472,0.5436239,-0.8253847,2.172369,0.5822418,-0.6760936,2.612638,0.6572513,-0.7251575,2.606202,0.7643934,-0.8322219,1.80841,0.4970537,-0.8105721,2.197911,0.4903396,-0.6648728,2.624982,0.4245498,-0.7255952,2.66496,0.5151078,-0.8708447,1.150085,0.4881107,-0.8865734,1.909656,0.7195917,-0.9166702,1.810791,0.7167813,-0.8319659,1.740923,0.7946711,-0.8901369,1.832248,1.113566,
2019-12-23 17:50:15:084,-0.8097217,1.804515,0.4937485,-0.8528359,1.422444,0.4888887,-0.8881094,1.063993,0.4974976,-1.019017,0.9789781,0.4755021,-0.7816353,1.24691,0.607519,-0.800276,1.561623,0.735432,-0.8550593,1.796499,0.7737866,-0.8852176,1.846068,0.7257121,-0.9739001,1.25046,0.3728018,-0.9216492,1.491726,0.5392347,-0.8489657,1.686471,0.7141538,-0.8354988,1.721686,0.7640845,-0.7434438,1.794617,0.5539597,-0.8279635,2.174708,0.5824327,-0.6767387,2.621031,0.6641733,-0.7239819,2.605958,0.769211,-0.8453566,1.808697,0.5068038,-0.8302085,2.199475,0.5101456,-0.7035553,2.626413,0.4158795,-0.7607133,2.66679,0.4971628,-0.8803526,1.150666,0.4934756,-0.8911434,1.909288,0.7183043,-0.9217415,1.82214,0.7215626,-0.8343048,1.743011,0.7955381,-0.8904064,1.833946,1.120104,
2019-12-23 17:50:15:128,-0.8138161,1.804806,0.4951752,-0.8597898,1.423271,0.4916701,-0.8982673,1.065537,0.5016648,-1.030071,0.9815722,0.4800499,-0.7917783,1.250286,0.6134608,-0.8061275,1.566193,0.7389089,-0.8603601,1.801212,0.7766662,-0.8858278,1.843411,0.7332497,-0.9839936,1.251999,0.3769559,-0.9387356,1.501005,0.5331977,-0.8713157,1.72024,0.7027046,-0.8624886,1.797766,0.7396886,-0.7474779,1.794744,0.555728,-0.8314239,2.174907,0.5835574,-0.6749283,2.620047,0.6642588,-0.7191429,2.60457,0.7681887,-0.8493373,1.809137,0.5078157,-0.8321728,2.19984,0.5103882,-0.7110512,2.627244,0.4135398,-0.7683114,2.667043,0.4946191,-0.889704,1.152017,0.497313,-0.8950346,1.880017,0.736429,-0.8978785,1.82855,0.7478124,-0.8760306,1.850446,0.7471015,-0.848392,1.903558,1.0422,
2019-12-23 17:50:15:160,-0.8194829,1.805439,0.4959672,-0.8697999,1.423822,0.4939528,-0.9127887,1.065729,0.5054628,-1.044555,0.9811718,0.4848302,-0.8004742,1.253247,0.615775,-0.8122407,1.569667,0.7401242,-0.8667619,1.803516,0.7859574,-0.8891862,1.844584,0.7361341,-0.998429,1.252175,0.3807327,-0.9478176,1.501276,0.5351815,-0.8740801,1.720377,0.7031131,-0.8631355,1.796105,0.7381065,-0.7522913,1.79513,0.5568756,-0.8357658,2.175387,0.5852181,-0.6753035,2.618397,0.6672055,-0.716208,2.602074,0.7724095,-0.8556766,1.810023,0.5080602,-0.8357583,2.200596,0.5096338,-0.7190115,2.62809,0.4103661,-0.7753316,2.667724,0.4929073,-0.9031157,1.152326,0.5007494,-0.9010373,1.880554,0.7361626,-0.8937918,1.844884,0.7760001,-0.8771299,1.849208,0.7473407,-0.8516557,1.904603,1.040678,
2019-12-23 17:50:15:200,-0.8289243,1.806443,0.4974104,-0.879394,1.42493,0.4962589,-0.9214185,1.06686,0.5081049,-1.054336,0.9838759,0.4878173,-0.8114876,1.254057,0.6191921,-0.8189129,1.571445,0.74132,-0.8710518,1.80599,0.7861914,-0.894401,1.847014,0.7363016,-1.007005,1.253296,0.3833653,-0.9538288,1.502372,0.5369918,-0.877359,1.721081,0.7041764,-0.8642995,1.793843,0.7392678,-0.7613236,1.795858,0.5585969,-0.8380213,2.177752,0.5867766,-0.6767442,2.618893,0.6666126,-0.7171956,2.605276,0.772025,-0.8649867,1.811247,0.5090268,-0.8456728,2.201527,0.5086077,-0.729547,2.628658,0.4076653,-0.7851087,2.668382,0.4893704,-0.9120648,1.153457,0.5033477,-0.9061623,1.88509,0.7352861,-0.9082012,1.867396,0.7595001,-0.881749,1.846951,0.7494962,-0.8550643,1.893756,1.032928,
2019-12-23 17:50:15:236,-0.8449916,1.806894,0.4966487,-0.9014493,1.426218,0.4982727,-0.9491591,1.06895,0.5129073,-1.081424,0.9844863,0.4958436,-0.8267908,1.257019,0.6213139,-0.8323163,1.57452,0.7431177,-0.880398,1.809607,0.7903236,-0.904669,1.849294,0.7397857,-1.03458,1.255335,0.3881424,-0.9735785,1.502976,0.5412493,-0.8902332,1.72279,0.7064297,-0.8755551,1.792995,0.7426993,-0.7748829,1.795818,0.5556074,-0.8455734,2.179409,0.5917309,-0.6708928,2.61503,0.6579373,-0.7066981,2.606489,0.7640142,-0.8830651,1.812204,0.5103853,-0.8631116,2.201823,0.5051464,-0.7481358,2.628871,0.4035115,-0.8016982,2.668882,0.4895146,-0.9384504,1.155356,0.5074591,-0.9127396,1.888423,0.7403381,-0.9066781,1.837383,0.7599615,-0.892334,1.84803,0.7508436,-0.865723,1.890611,1.034077,
2019-12-23 17:50:15:276,-0.8571984,1.808656,0.4967316,-0.9132648,1.42805,0.4990438,-0.96018,1.070695,0.5139989,-1.094555,0.9893059,0.4967869,-0.8426989,1.262779,0.6253399,-0.8410373,1.581037,0.7452163,-0.8875645,1.815972,0.794989,-0.9141762,1.852459,0.7403356,-1.045534,1.257053,0.3892311,-0.9806834,1.503071,0.5434594,-0.8947565,1.722008,0.7087852,-0.8783119,1.785565,0.7455719,-0.7880688,1.797888,0.5548438,-0.8581843,2.181557,0.5963997,-0.6556016,2.604886,0.6467243,-0.687218,2.6023,0.7509726,-0.8936048,1.813585,0.5109088,-0.8715671,2.202845,0.5033751,-0.7565849,2.629617,0.401388,-0.8115398,2.669817,0.4862023,-0.9496951,1.157133,0.5084942,-0.922227,1.895448,0.7353782,-0.9228996,1.878893,0.7572502,-0.8981053,1.843346,0.7544929,-0.8799545,1.90069,1.0404,
2019-12-23 17:50:15:314,-0.8691909,1.810405,0.4969911,-0.9248833,1.429939,0.4998264,-0.9713227,1.07261,0.5151133,-1.107075,0.9934667,0.498673,-0.8506569,1.263486,0.6242225,-0.8496433,1.581323,0.7451317,-0.8986161,1.815612,0.795098,-0.922783,1.852653,0.7409068,-1.056609,1.25894,0.3903425,-0.9879439,1.50239,0.5471153,-0.9039952,1.722788,0.7117597,-0.8866653,1.780984,0.7514172,-0.7980418,1.798619,0.5550531,-0.8610091,2.183785,0.5970368,-0.6619436,2.607281,0.6448014,-0.6933784,2.606694,0.751108,-0.9071431,1.816405,0.5109414,-0.8912748,2.205698,0.5049426,-0.8918816,2.670401,0.5061871,-0.9597772,2.672156,0.6078905,-0.9609703,1.159052,0.5095374,-0.9286413,1.894104,0.7379991,-0.9239216,1.875687,0.7581282,-0.8954046,1.81538,0.7604402,-0.9245615,1.916705,1.084273,
2019-12-23 17:50:15:355,-0.8775901,1.81049,0.4965866,-0.9384211,1.430775,0.4998171,-0.9909791,1.074356,0.5154516,-1.126898,0.9949861,0.4999999,-0.8627234,1.265401,0.6234694,-0.8600098,1.582864,0.7452634,-0.9056332,1.816932,0.8004782,-0.9306169,1.851097,0.7434071,-1.076153,1.26063,0.3906729,-1.012489,1.507686,0.5435206,-0.9221678,1.727179,0.7087317,-0.9133939,1.803953,0.7431301,-0.8058355,1.798764,0.5546969,-0.8681865,2.184023,0.5991167,-0.6593345,2.601779,0.6390168,-0.6868646,2.603236,0.7466404,-0.9156391,1.816371,0.5103216,-0.8951687,2.205582,0.5033002,-1.20735,2.502901,0.7298251,-1.223755,2.442715,0.7999236,-0.9790255,1.160567,0.5097968,-0.9381722,1.891525,0.7424733,-0.9309713,1.875316,0.762,-0.9215583,1.857182,0.7533457,-0.9090632,1.936444,1.0645,
