2019-12-23 18:21:35:820,0.2526814,-0.06387997,2.247991,0.2414169,0.1409566,1.978628,0.2281493,0.3503367,1.696886,0.3155906,0.3915678,1.641474,-0.0263856,0.3024162,1.795363,-0.2046634,0.2395427,1.895394,-0.2540565,0.1448084,1.651573,-0.2721823,0.1531991,1.642293,0.4151768,0.3098418,1.830619,0.1977686,0.3467678,1.744149,0.295762,0.3994471,1.537279,0.3040849,0.350362,1.550635,0.1685041,-0.04624343,2.220804,0.1294538,-0.283828,2.268675,0.03574378,-0.3133368,2.353025,0.0812012,-0.3701515,2.383914,0.3277254,-0.04503036,2.205133,0.4283843,-0.4031329,2.222649,0.3522943,-0.510542,2.605099,0.341864,-0.599785,2.576487,0.2318499,0.2971223,1.769716,-0.2861097,0.1794742,1.578969,-0.3236198,0.1473576,1.647286,0.336334,0.3312548,1.508153,0.2728309,0.5709311,1.503185
2019-12-23 18:21:35:858,0.244734,-0.1092128,2.19411,0.1859496,0.07933342,2.016073,0.1269443,0.272119,1.825273,0.2246656,0.3219357,1.755785,-0.02918788,0.3014438,1.796082,-0.1941052,0.2414627,1.914975,-0.2846111,0.114168,1.745682,-0.2698268,0.1385803,1.714133,0.4123743,0.3088623,1.831356,0.1954646,0.3453071,1.743297,0.2266303,0.3444299,1.51019,0.2685014,0.3207663,1.518042,0.168256,-0.09088016,2.17028,0.1266793,-0.2847935,2.2694,0.03298817,-0.3143049,2.353747,0.07848151,-0.3711083,2.384641,0.3134713,-0.0892663,2.148483,0.4360914,-0.4172091,2.243925,0.349905,-0.5112138,2.604736,0.3400597,-0.5917104,2.564252,0.1417506,0.2230813,1.875417,-0.2191486,0.1506173,1.627779,-0.3058191,0.1379842,1.68787,0.2844915,0.2993966,1.435948,0.2039661,0.5371825,1.458944
2019-12-23 18:21:35:901,0.2494849,-0.1086563,2.19436,0.1907394,0.08006847,2.016258,0.1317541,0.2730239,1.825393,0.2282458,0.3228773,1.754979,-0.02849189,0.3011342,1.796524,-0.1627748,0.2386113,1.943616,-0.2765456,0.08911109,1.814541,-0.2804722,0.08595932,1.811822,0.4130654,0.3085541,1.831794,0.1964551,0.3439358,1.742453,0.2288729,0.3433776,1.509524,0.2698354,0.3218319,1.518801,0.172912,-0.09029615,2.170912,0.1273673,-0.2851003,2.269842,0.03367596,-0.3146157,2.354189,0.07915669,-0.371415,2.385084,0.3182374,-0.08884203,2.148271,0.4357636,-0.4181724,2.244728,0.3511328,-0.5110856,2.603248,0.340736,-0.5920039,2.564679,0.1465613,0.2239453,1.875554,-0.3014607,0.05068135,1.829504,-0.2910353,0.04377306,1.842,0.3052306,0.2432615,1.46172,0.2098972,0.5347563,1.444222
2019-12-23 18:21:35:940,0.2533919,-0.1079824,2.195551,0.1944577,0.08076942,2.017366,0.1352505,0.2737408,1.826418,0.2312283,0.3236243,1.75559,-0.02680915,0.3013023,1.797675,-0.142783,0.2336269,1.963246,-0.2684082,0.07816923,1.856351,-0.2738358,0.07917047,1.847526,0.4147382,0.308725,1.832937,0.1983081,0.3436969,1.742914,0.2297419,0.3446586,1.509829,0.2698663,0.3211778,1.517187,0.176678,-0.08965087,2.17197,0.1290312,-0.2849357,2.270992,0.03532622,-0.3144592,2.355347,0.08078919,-0.3712634,2.386228,0.3221422,-0.08815515,2.149613,0.4368992,-0.4184902,2.245949,0.3534725,-0.5104115,2.601968,0.342368,-0.591858,2.565829,0.1501187,0.22466,1.876599,-0.2793551,0.04385304,1.842859,-0.2818039,0.08159626,1.867667,0.2799645,0.3474778,1.413912,0.2424399,0.5823084,1.4935
2019-12-23 18:21:35:992,0.2093084,-0.1522535,2.193785,0.1498926,0.03155172,2.017496,0.0905862,0.2199838,1.828618,0.184406,0.2683904,1.757037,-0.07407493,0.2464357,1.801628,-0.1255637,0.2238355,1.998932,-0.2526582,0.07528281,1.882897,-0.2016307,0.1733475,1.713867,0.3674037,0.2537594,1.837206,0.152209,0.287536,1.744427,0.2279508,0.3455549,1.529365,0.2735044,0.3363955,1.533734,0.1339519,-0.1332974,2.163512,0.06146044,-0.4352181,2.338471,0.05803405,-0.4050237,2.315461,0.02043537,-0.4236954,2.236931,0.2780806,-0.1318439,2.155095,0.3858033,-0.4662533,2.246135,0.3084109,-0.5633792,2.600506,0.2964364,-0.6458634,2.570915,0.1054071,0.1719592,1.87825,-0.2349652,0.1565344,1.606457,-0.2251896,0.1498154,1.6517,0.3178202,0.2668112,1.475863,0.3269022,0.5651019,1.552618
2019-12-23 18:21:36:029,0.2308929,-0.09885526,2.244402,0.2185061,0.1051733,1.974622,0.2044274,0.3140294,1.692627,0.2820585,0.3468032,1.640649,-0.05846818,0.2592952,1.794801,-0.09046012,0.2501136,2.018787,-0.2196803,0.0977242,1.910849,-0.2013142,0.1756852,1.710084,0.3830543,0.2666603,1.830279,0.1677003,0.3003418,1.737527,0.243787,0.3553833,1.521842,0.2705151,0.3342288,1.527903,0.1475904,-0.07719576,2.220942,0.0798149,-0.4285212,2.300993,0.06735758,-0.428326,2.311071,0.03470003,-0.4198138,2.242657,0.3069969,-0.08311844,2.197851,0.3932045,-0.4430439,2.223052,0.3233904,-0.5508342,2.593981,0.310701,-0.6419817,2.576642,0.2082777,0.2608889,1.765495,-0.2362702,0.1499086,1.619402,-0.2281003,0.1321884,1.655857,0.3169973,0.3615389,1.45842,0.3208491,0.5717589,1.57
2019-12-23 18:21:36:071,0.3001956,-0.08813155,2.216502,0.2421144,0.1019655,2.038679,0.1833387,0.2960333,1.848014,0.2802222,0.346993,1.776983,0.01841193,0.322211,1.821144,-0.001491033,0.3201897,2.06856,-0.09168643,0.1294206,1.989304,-0.1938214,0.1809303,1.715174,0.4597669,0.3297021,1.856152,0.2438439,0.3627522,1.763429,0.2931282,0.4148207,1.53916,0.2736712,0.3462471,1.519043,0.2240213,-0.07697201,2.18044,0.1737713,-0.2642787,2.294378,0.1366444,-0.2935228,2.337098,0.124675,-0.3511255,2.409358,0.3669122,-0.06191432,2.182833,0.4540522,-0.3174194,2.238397,0.3859515,-0.5054622,2.682216,0.3961645,-0.5643599,2.704009,0.1981768,0.2467251,1.898138,-0.2278003,0.1496629,1.626782,-0.2255012,0.1311602,1.667667,0.2836352,0.341485,1.463741,0.3316204,0.551953,1.486
2019-12-23 18:21:36:114,0.3040934,-0.08520186,2.221066,0.2456116,0.1053345,2.043525,0.1864295,0.2998379,1.853172,0.2833901,0.3509707,1.782195,0.02150426,0.3259995,1.826302,0.001565026,0.323916,2.073688,-0.08864736,0.1331173,1.994429,-0.19072,0.184438,1.720618,0.4628312,0.3334894,1.861292,0.2468984,0.366495,1.76856,0.2095533,0.3341244,1.538834,0.1793935,0.2703035,1.520538,0.2260062,-0.07629335,2.179908,0.1768294,-0.2605404,2.299528,0.1138607,-0.281534,2.357391,0.1276775,-0.3474863,2.414453,0.3744443,-0.05378783,2.200769,0.4571041,-0.3136795,2.243546,0.3830575,-0.5155877,2.720217,0.3991669,-0.5607207,2.709105,0.2013722,0.2504253,1.903216,-0.2153407,0.1582375,1.627421,-0.2278564,0.1328104,1.6565,0.1152242,0.2324116,1.480827,0.2164585,0.4973758,1.447143
2019-12-23 18:21:36:149,0.311042,-0.02770567,2.276628,0.300068,0.1743563,2.011229,0.2866744,0.3805577,1.733404,0.3678846,0.4183765,1.673914,0.02426387,0.3276694,1.827811,0.004291673,0.3255619,2.075186,-0.08593684,0.1347508,1.995926,-0.1898145,0.1861251,1.720875,0.465579,0.3351625,1.862786,0.2496294,0.3681486,1.770056,0.2128796,0.335492,1.53723,0.1893459,0.276459,1.512653,0.227869,-0.005580664,2.25923,0.1795602,-0.2588903,2.301032,0.1014854,-0.2835025,2.368868,0.1303563,-0.3458743,2.415938,0.3834077,-0.01910615,2.220627,0.4598327,-0.3120272,2.245047,0.3838181,-0.5204289,2.735032,0.4018457,-0.5591087,2.71059,0.2904936,0.3282148,1.805263,-0.21767,0.161692,1.623022,-0.2267452,0.1318281,1.6775,0.1284178,0.23324,1.479028,0.2090546,0.4874044,1.428
2019-12-23 18:21:36:190,0.2177039,-0.1101624,2.257591,0.2046584,0.08656597,1.994316,0.1900885,0.2882344,1.718875,0.2759196,0.327791,1.663099,-0.06406289,0.2406094,1.81728,-0.08298219,0.2393703,2.065114,-0.172671,0.04910457,1.985945,-0.2027186,-0.01595759,1.963543,0.3772951,0.2479463,1.852815,0.1620831,0.2817061,1.760051,0.2191516,0.3359459,1.532264,0.2671336,0.3380415,1.528007,0.137003,-0.09056222,2.222275,0.07833194,-0.4343116,2.325741,0.06604831,-0.3913633,2.324317,0.02921502,-0.4385326,2.265615,0.291639,-0.09224951,2.222926,0.3861859,-0.4510728,2.243192,0.3049464,-0.585291,2.677608,0.305216,-0.6607006,2.599599,0.1940276,0.236864,1.790095,-0.2306165,-0.04005003,1.865862,-0.2398438,-0.06960309,1.920505,0.2662107,0.3328068,1.439348,0.3219272,0.5565208,1.535917
2019-12-23 18:21:36:225,0.2158522,-0.1108223,2.259849,0.2028912,0.08574021,1.996833,0.1884217,0.2872257,1.721675,0.2741772,0.3267838,1.665916,-0.06570888,0.2396029,1.820072,-0.08460958,0.2383584,2.067904,-0.1742879,0.04809463,1.988737,-0.204335,-0.01696658,1.966334,0.375634,0.2469335,1.855618,0.1604446,0.2806949,1.762846,0.2206639,0.3379675,1.53405,0.2566275,0.3485779,1.531288,0.1355257,-0.09156239,2.223539,0.07675497,-0.4345659,2.328737,0.06927375,-0.4313349,2.325024,0.0276144,-0.4395431,2.268398,0.2893249,-0.09244788,2.226581,0.3844235,-0.4513539,2.245728,0.3076824,-0.5777276,2.652743,0.3036154,-0.6617111,2.602382,0.1923324,0.2359027,1.792822,-0.2322262,-0.04106081,1.868653,-0.2403839,-0.06994534,1.921447,0.28318,0.3333574,1.453359,0.2586741,0.5906626,1.537155
2019-12-23 18:21:36:265,0.2162525,-0.1108135,2.259577,0.2030582,0.08549929,1.99684,0.1884655,0.2863197,1.722098,0.2742172,0.3258573,1.666329,-0.06566193,0.2386999,1.820496,-0.08456343,0.2374613,2.068331,-0.1742418,0.04720235,1.989165,-0.2042888,-0.01785851,1.966762,0.3756762,0.2460305,1.856042,0.1604892,0.2797971,1.763272,0.2203786,0.3374429,1.534214,0.2592949,0.3461425,1.532974,0.1367669,-0.08946884,2.226424,0.07679345,-0.434046,2.327473,0.06571788,-0.4453573,2.328632,0.02765692,-0.4404485,2.268862,0.2907009,-0.09524536,2.220481,0.3845252,-0.4529731,2.247364,0.3101242,-0.5748683,2.638591,0.3036579,-0.6626164,2.602846,0.1924271,0.2352208,1.793096,-0.2321804,-0.04195023,1.869083,-0.2404777,-0.07037294,1.921815,0.2919713,0.3488833,1.445468,0.2927379,0.5683069,1.529022
2019-12-23 18:21:36:302,0.2118245,-0.1594073,2.219377,0.1520933,0.02016306,2.046888,0.09248646,0.2043682,1.861826,0.1854883,0.252461,1.789626,-0.0687975,0.234105,1.827116,0.1585382,0.2401962,1.794466,0.02608861,0.2153864,1.524867,0.00042987,0.2131122,1.521761,0.3724979,0.2414237,1.862686,0.1573619,0.2752085,1.769904,0.223546,0.3412843,1.536468,0.2687061,0.3400634,1.539834,0.1375235,-0.1444327,2.175457,0.06932496,-0.4384185,2.362841,0.05606917,-0.4515077,2.346336,0.0255353,-0.4359655,2.262352,0.2799957,-0.1330348,2.195836,0.3896188,-0.4745589,2.2657,0.3093848,-0.5772474,2.633242,0.3015363,-0.6581334,2.596336,0.1073818,0.157396,1.9105,-0.07406965,0.2072219,1.519543,-0.06947948,0.2088634,1.5286,0.2835296,0.3310312,1.441157,0.3214205,0.5657886,1.573675
2019-12-23 18:21:36:347,0.2125345,-0.1170756,2.268527,0.1982917,0.07566965,2.009026,0.1826241,0.2734063,1.73738,0.2701843,0.319131,1.675072,-0.06943116,0.2320827,1.829227,0.1577485,0.239956,1.794295,0.02627085,0.2153187,1.525128,0.001080625,0.2121887,1.522789,0.3718486,0.2393986,1.864802,0.1298457,0.2285526,1.7907,0.2233824,0.3417722,1.53638,0.2670351,0.3368602,1.535853,0.1333502,-0.09936368,2.226075,0.07305007,-0.4388299,2.338722,0.05336053,-0.4544497,2.350774,0.023975,-0.4470954,2.277772,0.2851341,-0.09724605,2.241002,0.3802288,-0.4572389,2.253819,0.3099689,-0.5779885,2.6292,0.299976,-0.6692632,2.611756,0.1868177,0.2230063,1.807646,-0.06801469,0.2078714,1.523389,-0.07109717,0.2108095,1.521361,0.3188142,0.3385829,1.454915,0.3174378,0.5694025,1.5855
2019-12-23 18:21:36:381,0.2148876,-0.1157812,2.267599,0.198872,0.07592261,2.008914,0.1826435,0.2733628,1.737466,0.2698031,0.3174772,1.676975,-0.06977256,0.2304564,1.831134,0.004000668,0.3139735,2.024478,0.01749766,0.2560415,1.716415,0.0546713,0.2216678,1.568091,0.3714932,0.2377701,1.866713,0.1298649,0.2285092,1.790787,0.2244469,0.3423608,1.530835,0.26974,0.3303287,1.529669,0.1367821,-0.09729815,2.223224,0.07273882,-0.4347202,2.339142,0.05257725,-0.455562,2.353754,0.02363848,-0.4487249,2.279722,0.2868026,-0.09642065,2.241232,0.3789903,-0.456917,2.255668,0.3102899,-0.5789937,2.62782,0.2996394,-0.6708927,2.613706,0.1868821,0.2229997,1.807694,0.1225374,0.2314551,1.484023,-0.01434108,0.2298561,1.531718,0.2988116,0.3332892,1.444151,0.3291306,0.5549449,1.562317
2019-12-23 18:21:36:416,0.2221823,-0.1553993,2.210367,0.1608384,0.01887345,2.04183,0.09960224,0.1978468,1.860754,0.190784,0.2483951,1.788702,-0.06899812,0.2294601,1.831563,0.004828228,0.3139007,2.023929,0.01804421,0.256063,1.715835,0.05559823,0.2214222,1.569454,0.3722614,0.2367758,1.867139,0.1307115,0.2283145,1.790511,0.2240188,0.3414991,1.529017,0.2714153,0.3232116,1.523616,0.1487985,-0.1420872,2.158494,0.07023256,-0.4241198,2.358467,0.05418769,-0.4483898,2.35849,0.0253276,-0.4406329,2.266929,0.2885897,-0.1295211,2.193223,0.3850594,-0.4729004,2.269277,0.3118645,-0.5793542,2.625183,0.3013286,-0.6628008,2.600913,0.11491,0.1521687,1.908425,0.1346142,0.2313331,1.483846,-0.01420822,0.2318658,1.528479,0.2875159,0.3288125,1.435919,0.3279663,0.4470248,1.457188
2019-12-23 18:21:36:452,0.2087145,-0.1154916,2.278356,0.1965076,0.07625866,2.017376,0.1828559,0.2729952,1.744254,0.270036,0.3154901,1.680047,-0.06950971,0.2284881,1.834212,-0.05453942,0.2373081,2.053366,-0.007612087,0.2270487,1.743027,0.05645918,0.2227398,1.564806,0.3717338,0.2358006,1.869793,0.1306233,0.2282856,1.791505,0.2227469,0.3411114,1.529287,0.270752,0.3365356,1.537632,0.1292201,-0.0912993,2.25529,0.07439385,-0.4444004,2.335767,0.05568266,-0.4473211,2.360079,0.02386262,-0.4508992,2.283183,0.2823577,-0.1045574,2.228178,0.3804072,-0.4598064,2.261448,0.3112259,-0.5805849,2.629817,0.2998636,-0.673067,2.617167,0.1865494,0.222846,1.814889,0.1393767,0.2342214,1.478837,-0.01500355,0.2304593,1.525088,0.3169414,0.3317729,1.490217,0.3221646,0.5669158,1.579032
2019-12-23 18:21:36:496,0.2218968,-0.1542876,2.216866,0.1613216,0.01595533,2.049438,0.1008452,0.1909447,1.86951,0.1909319,0.241886,1.797035,-0.06778548,0.2251865,1.836693,-0.05456552,0.2313145,2.047835,-0.07949388,0.1728718,1.822463,-0.1432124,0.1906665,1.728432,0.3734332,0.2325022,1.872269,0.1322647,0.2263289,1.792949,0.2421773,0.3204426,1.514091,0.2794568,0.3181469,1.526916,0.1495296,-0.1356639,2.17903,0.07131278,-0.4323651,2.359908,0.05864644,-0.4435344,2.364547,0.02646377,-0.445277,2.272598,0.2873315,-0.1338276,2.185622,0.3852368,-0.4718758,2.275218,0.313293,-0.5835882,2.632396,0.3024648,-0.6674447,2.606582,0.1159654,0.146253,1.916888,-0.2120988,0.1483127,1.62223,-0.1867781,0.200452,1.751619,0.3340617,0.2590801,1.456903,0.3405751,0.5432022,1.562565
2019-12-23 18:21:36:538,0.228127,-0.0687964,2.297249,0.2142868,0.1312359,2.026807,0.1988539,0.3357943,1.744015,0.2904801,0.3774546,1.678025,0.07919891,0.1922231,1.856982,-0.01608138,0.3292425,1.999978,-0.08475173,0.1700842,1.849179,-0.1984409,0.1801527,1.71947,0.3912608,0.295742,1.866988,0.1509947,0.2906734,1.786247,0.2374531,0.3157603,1.504035,0.2755747,0.2945145,1.497592,0.1469021,-0.05356991,2.261962,0.1059167,-0.2977939,2.304956,0.05332717,-0.3191544,2.356978,0.05815024,-0.3842205,2.420107,0.3023131,-0.04802859,2.261788,0.4025066,-0.4101655,2.253971,0.330573,-0.5212049,2.631417,0.336993,-0.6121616,2.614734,0.2030224,0.2837848,1.817106,-0.2309977,0.156581,1.610719,-0.231418,0.1248323,1.677,0.2396826,0.3596681,1.424111,0.2332073,0.58092,1.4902
2019-12-23 18:21:36:590,0.2029115,-0.07031643,2.322271,0.1812294,0.1212877,2.064929,0.1635374,0.3177364,1.790052,0.2481518,0.3589368,1.735236,0.03897023,0.1737512,1.913746,-0.07550938,0.2771139,2.066315,-0.08004177,0.1771359,1.855737,-0.1249854,0.1889849,1.757878,0.3508171,0.2771177,1.923908,0.1110793,0.2721012,1.842983,0.2028601,0.2977272,1.550037,0.2492433,0.3037452,1.52265,0.1253888,-0.05366206,2.286188,0.06606014,-0.3162498,2.361743,-0.03241918,-0.3503766,2.446633,0.0190842,-0.4028833,2.47674,0.2739088,-0.05135727,2.287503,0.3562031,-0.4132735,2.313499,0.289263,-0.5402727,2.69518,0.2978617,-0.630633,2.671008,0.1681959,0.2677478,1.861168,-0.2142796,0.1615749,1.691856,-0.18303,0.1893905,1.785211,0.2770523,0.2824536,1.460154,0.3032405,0.5580537,1.530281
2019-12-23 18:21:36:637,0.3807037,0.01001143,2.239792,0.3531967,0.2331795,1.950026,0.3229527,0.4601577,1.647724,0.4143866,0.5046064,1.592442,0.1234762,0.2342228,1.912343,-0.06043714,0.2648639,2.043569,-0.0847385,0.1622102,1.835898,-0.1880418,0.179868,1.722582,0.5094185,0.4192661,1.781078,0.200794,0.377443,1.760673,0.2633896,0.3981239,1.467244,0.2850854,0.401353,1.390723,0.2948799,0.007322669,2.211765,0.2224976,-0.1756861,2.219495,0.1243829,-0.2148452,2.307315,0.1722824,-0.2632349,2.334162,0.4544933,0.04717982,2.19697,0.5029747,-0.2288098,2.163364,0.4322082,-0.4216322,2.618791,0.4437719,-0.4764693,2.628814,0.3310522,0.4027074,1.725727,-0.2259491,0.1582599,1.611013,-0.2238214,0.1480756,1.680571,0.3125235,0.3798442,1.328176,0.3381404,0.655223,1.398303
2019-12-23 18:21:36:697,0.5071826,0.004127264,2.173821,0.4561005,0.1829791,2.00098,0.4023965,0.3653427,1.815451,0.5065365,0.4186301,1.743268,0.1697434,0.3334496,1.784759,-0.02159062,0.2779098,1.995935,-0.1023522,0.1387933,1.830791,-0.1951091,0.1772459,1.732751,0.6777881,0.3990998,1.822843,0.5137383,0.3672721,1.962967,0.3383826,0.4058442,1.705153,0.2624648,0.3858016,1.572541,0.4336873,0.01080179,2.144086,0.3899786,-0.1959441,2.262174,0.2722969,-0.2482215,2.369721,0.3365891,-0.2837427,2.377131,0.5644196,0.03256142,2.133912,0.6702092,-0.2488831,2.205815,0.5937402,-0.4554907,2.69204,0.6080785,-0.4969771,2.671783,0.4163288,0.3190435,1.864264,-0.2397125,0.150801,1.62032,-0.1993105,0.1783042,1.785556,0.2307633,0.3653473,1.504963,0.3255384,0.5869287,1.514294
2019-12-23 18:21:36:770,0.5435895,0.05168021,2.232329,0.5044025,0.2213175,2.071455,0.4621167,0.3939744,1.897853,0.5672916,0.4490518,1.825908,0.1621745,0.3380694,1.79562,-0.02915986,0.2774783,2.005191,-0.09899816,0.1396331,1.833695,-0.1968672,0.1759322,1.731685,0.4909827,0.4349759,1.918725,0.6202179,0.253793,1.984766,0.6423101,0.03691006,1.945264,0.6508672,-0.03697634,1.935936,0.4788873,0.04792523,2.201358,0.4492732,-0.1679212,2.344684,0.3335978,-0.2163427,2.450306,0.3949387,-0.2568872,2.459162,0.5911463,0.08850086,2.192888,0.7293438,-0.2208312,2.288312,0.6503558,-0.4360054,2.790726,0.6664281,-0.4701216,2.753814,0.4732808,0.3501838,1.943688,-0.2373269,0.1522253,1.619622,-0.2203895,0.1425356,1.722167,0.6082902,-0.01919472,1.889961,0.6057744,0.1455947,1.878639
2019-12-23 18:21:36:813,0.5479952,0.05799854,2.253936,0.5190102,0.2161559,2.104464,0.4860843,0.3774604,1.942553,0.5914385,0.4325271,1.870522,0.1639347,0.3437216,1.805612,-0.03015355,0.2861465,2.013824,-0.1150496,0.1130326,1.892583,-0.1975086,0.1731817,1.739944,0.5148914,0.4184282,1.963423,0.6251276,0.2365401,1.992281,0.4849673,0.2461881,1.803878,0.4169126,0.2228193,1.651403,0.4851781,0.05894279,2.226785,0.4731545,-0.1843312,2.389482,0.3671077,-0.2217802,2.48684,0.4185292,-0.2734346,2.503943,0.5939112,0.09011281,2.21101,0.7531201,-0.237221,2.333124,0.6745655,-0.4523777,2.836575,0.6900187,-0.4866691,2.798594,0.4952495,0.3363967,1.986191,-0.2441516,0.1404412,1.648038,-0.2082497,0.1598166,1.762769,0.3553981,0.2430075,1.626648,0.3482111,0.4497235,1.614
2019-12-23 18:21:36:850,0.5423273,0.06345892,2.26014,0.5085282,0.2242652,2.108058,0.4687197,0.38964,1.942237,0.5736414,0.4449885,1.870467,0.1656827,0.3401681,1.834818,-0.04094307,0.2883554,2.033741,-0.1034184,0.1225756,1.888408,-0.1891901,0.1764908,1.740384,0.4975792,0.430583,1.963084,0.6110474,0.2495943,1.988466,0.4856262,0.2079164,1.794941,0.4239907,0.2206309,1.655124,0.4797464,0.06225288,2.230887,0.4559655,-0.1722875,2.389082,0.3531076,-0.2073535,2.480917,0.4016355,-0.2615401,2.503406,0.5881764,0.09778214,2.219355,0.7359606,-0.2251976,2.332746,0.6578688,-0.4378625,2.830522,0.673125,-0.4747745,2.798058,0.4795045,0.3475877,1.986596,-0.2322692,0.1474385,1.623339,-0.2218195,0.1485726,1.722364,0.404012,0.2322737,1.624044,0.4011594,0.4390675,1.6265
2019-12-23 18:21:36:893,0.5379836,0.07852435,2.26715,0.5054702,0.2307704,2.115247,0.4673235,0.3902684,1.95138,0.5721236,0.4457052,1.879683,0.1701397,0.336127,1.854129,-0.04666643,0.2921307,2.045419,-0.07256876,0.09486604,1.936794,-0.1882574,0.1754838,1.7407,0.4551602,0.5061817,1.935184,0.596391,0.2630309,1.985991,0.4908419,0.1834692,1.793398,0.4567894,0.1552735,1.733027,0.4781496,0.06883097,2.233392,0.4546157,-0.1716818,2.398215,0.3551198,-0.2042181,2.485663,0.4003344,-0.2610106,2.51249,0.5799131,0.1231871,2.231977,0.7345998,-0.224595,2.34189,0.6568458,-0.4357915,2.836599,0.6718238,-0.4742451,2.807141,0.4777054,0.3495634,1.994558,-0.2365235,0.1425512,1.640931,-0.09705213,0.2101704,1.704,0.4367627,0.1670136,1.702013,0.433834,0.3739334,1.704556
2019-12-23 18:21:36:927,0.5271658,0.09496486,2.272493,0.4966817,0.242406,2.122668,0.4621178,0.3952361,1.959237,0.566718,0.4508597,1.887673,0.1587379,0.4167477,1.844479,-0.03048078,0.3040522,2.033325,-0.083352,0.1005105,1.953329,-0.1941787,0.1728727,1.748199,0.4604493,0.5045988,1.938661,0.5920982,0.2585037,1.987609,0.4875358,0.1790261,1.794451,0.4443896,0.2113609,1.684658,0.462225,0.09740341,2.24297,0.4494891,-0.1667848,2.406043,0.3527308,-0.1975151,2.491269,0.3953156,-0.2562381,2.520231,0.5747824,0.1284292,2.233058,0.7294717,-0.2197058,2.349731,0.6522162,-0.4292169,2.841039,0.6668051,-0.4694724,2.814883,0.4715547,0.3561088,2.00249,-0.2391464,0.1470703,1.63686,-0.1460714,0.2123165,1.702834,0.4434981,0.2177149,1.672539,0.4385446,0.4230489,1.6625
2019-12-23 18:21:36:967,0.5263481,0.09677744,2.278394,0.4979022,0.240164,2.135165,0.4683675,0.3826932,1.984967,0.5728661,0.4381952,1.913394,0.1549009,0.4159147,1.849279,-0.03187799,0.3012209,2.039028,-0.08299698,0.1031749,1.942857,-0.1926395,0.172227,1.748345,0.4815244,0.4931579,1.95424,0.5861185,0.2560992,1.988673,0.4822318,0.1764626,1.795229,0.4487129,0.1482303,1.734576,0.4625842,0.09937239,2.250687,0.4557687,-0.1792221,2.431808,0.3603259,-0.2091311,2.515484,0.401567,-0.2686934,2.545991,0.5736101,0.1286148,2.236069,0.7356975,-0.2321365,2.375514,0.6591136,-0.4394348,2.862216,0.6730564,-0.4819278,2.840643,0.4760787,0.3470009,2.024285,-0.23946,0.1480126,1.631906,-0.1813183,0.2022783,1.69775,0.4478881,0.154749,1.722528,0.4430232,0.3602986,1.712582
2019-12-23 18:21:37:010,0.4926328,0.1358096,2.286275,0.4579524,0.2866148,2.130253,0.4211193,0.4392658,1.961213,0.5246909,0.4960328,1.890379,0.1888902,0.5813015,1.889267,0.02032848,0.3698171,2.006092,-0.07201909,0.1691792,1.981804,-0.1892437,0.1750192,1.752292,0.4393797,0.5341697,1.963906,0.5405164,0.3142009,1.990095,0.4514905,0.2648379,1.778775,0.3825471,0.2215961,1.640213,0.4320208,0.1508071,2.267327,0.4089127,-0.1232797,2.407812,0.3141585,-0.1531534,2.490748,0.3554319,-0.2133429,2.52156,0.5385924,0.153298,2.234759,0.6889721,-0.1762551,2.351553,0.6131253,-0.3814404,2.833215,0.6269213,-0.4265776,2.816211,0.4308608,0.4005194,2.005926,-0.2401441,0.1358507,1.655387,-0.1319247,0.208613,1.708091,0.3595853,0.2276825,1.594365,0.3350236,0.4353703,1.609546
2019-12-23 18:21:37:048,0.4841917,0.1403632,2.294111,0.4487233,0.2911678,2.137362,0.41047,0.4444202,1.967921,0.5136961,0.5013582,1.897254,0.1879545,0.582767,1.894805,0.02148594,0.3685929,2.009897,-0.0726399,0.1695448,1.975333,-0.1932403,0.172138,1.750466,0.4404562,0.5327091,1.967502,0.5370067,0.3170357,1.991009,0.4437962,0.2618765,1.783115,0.3818092,0.2224696,1.637832,0.4230959,0.1547753,2.274951,0.3983992,-0.1181933,2.414479,0.3036331,-0.1482326,2.497494,0.3451232,-0.2083702,2.528135,0.5308657,0.1570418,2.241611,0.6784631,-0.1711808,2.358242,0.6029828,-0.3755528,2.837986,0.6166126,-0.4216045,2.822787,0.4205577,0.4055299,2.012745,-0.2404011,0.1366802,1.657563,-0.1421075,0.2083066,1.718269,0.3567205,0.2292237,1.591334,0.3238275,0.4329093,1.6104
2019-12-23 18:21:37:094,0.4692067,0.1434284,2.303386,0.4310626,0.2943991,2.146166,0.3901597,0.447957,1.976013,0.4927499,0.5050063,1.905586,0.1878367,0.5836191,1.901052,0.02469485,0.3659517,2.014444,-0.07391074,0.1706715,1.967683,-0.1874254,0.1774786,1.749648,0.4351184,0.5334011,1.972471,0.5302285,0.3169961,1.992891,0.4310841,0.2651064,1.786878,0.3703771,0.2240909,1.635044,0.4080308,0.1570265,2.282317,0.3783367,-0.1147001,2.422505,0.2834431,-0.1449734,2.505751,0.3254474,-0.2049658,2.536054,0.5157642,0.1603069,2.252602,0.65841,-0.1677076,2.366305,0.5832309,-0.3717136,2.845103,0.596937,-0.4182003,2.830706,0.4008841,0.409,2.021033,-0.2365121,0.1346419,1.657413,-0.113456,0.2122496,1.717,0.3329843,0.2311566,1.599754,0.3029577,0.4402883,1.614429
